,age,agePerEdit,anonymousEditorRate,ari,auxiliaryVerbRate,bormuth,brokenLinkCount,categoryCount,characterCount,colemanLiauIndex,complexWordRate,conjunctionRate,currency,daleChall,difficultWordRate,discussionEditCount,easyWordRate,editCount,editorCount,editorRate,editsPerEditor,externalLinkCount,externalLinksPerSection,fileCount,fleschKincaidGradeLevel,fleschReadingEase,forcastGradeLevel,gunningFogIndex,headingCount,imageCount,imagesPerSection,inLinkCount,informationToNoiseRatio,internalLinkCount,languageLinkCount,linkRate,listRate,lix,longSentenceRate,longWordRate,longestSectionLength,longestSentenceLength,longestSubsectionLength,longestSubsubsectionLength,miyazaki,nominalizationRate,oneSyllableWordCount,oneSyllableWordRate,pageRank,paragraphCount,paragraphLength,passiveSentenceRate,peacockWordRate,prepositionRate,pronounRate,questionCount,questionRate,reciprocity,referenceCount,referenceSectionRate,referenceSectionsCount,referenceWordRate,registeredEditorRate,sectionCount,sectionLength,sectionNesting,sentenceBeginArticleRate,sentenceBeginCoordinatingConjunctionRate,sentenceBeginInterrogativePronounRate,sentenceBeginPrepositionRate,sentenceBeginPronounRate,sentenceBeginSubordinatingConjunctionRate,sentenceCount,sentenceLength,shortSentenceRate,shortestSectionLength,shortestSentenceLength,shortestSubsectionLength,shortestSubsubsectionLength,smogIndex,stopwordRate,subsectionCount,subsectionLength,subsectionNesting,subsubsectionCount,subsubsectionLength,syllableCount,tableCount,templateCount,to_be_verbRate,triviaSectionsCount,weaselWordRate,wordCount,wordLength,wordSyllables,has_flaw
3238,456,114.0,0.0,6.52614035088,0.0,6.153236649119999,0,3,100,10.4631578947,26.315789473699997,0.0,364,13.0922122807,57.8947368421,0,42.1052631579,4,4,1.0,1.0,2,2.0,0,10.48,31.206666666700002,10.5263157895,13.0596491228,1,0,0.0,101,0.6842105263160001,135,1,0.6842105263160001,0.105263157895,37.9122807018,0.0,31.5789473684,0.0,11,76.0981,18.4473,53.8950701754,5.26315789474,12,63.1578947368,0.0,1,3.0,0.0,0.0,0.0,0.0,0,0.0,0.7481481481479999,0,0.0,0,0.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6.333333333330001,100.0,0.0,2,4.61916,10.555,10.0710678119,31.5789473684,0,28.6204,0.0,0,22.2201,38,0,29,10.5263157895,0,5.26315789474,19,5.26315789474,2.0,yes
3384,2259,29.3376623377,15.5844155844,10.1084913917,0.0,6.11381611494,0,7,2857,12.1674911032,21.8861209964,0.0,0,11.7229620756,46.4412811388,19,53.5587188612,77,37,0.4805,2.0811,5,1.0,0,10.7423247091,45.099111763,12.3131672598,14.8301240743,6,0,0.0,10,0.40569395017800003,32,2,0.07927927927930001,0.12735849056600002,47.3955948831,8.10810810811,32.206405694000004,365.0,40,233.0,18.4473,40.3009405598,0.35587188612099996,288,51.2455516014,0.0,10,3.7,45.9459459459,0.17793594306,0.0,0.0,0,0.0,0.3125,0,0.0,1,0.0,84.41558441560001,5,101.6,0.2,10.8108108108,0.0,0.0,21.6216216216,21.6216216216,2.7027027027,37,15.1891891892,48.648648648599995,0.0,1,233.0,10.555,12.986477343399999,38.967971530199996,1,233.0,0.0,0,22.2201,972,0,14,3.73665480427,0,0.533807829181,562,5.08362989324,1.72953736655,yes
1565,1275,106.25,8.333333333330001,19.255707359200002,0.0,3.08182000744,0,1,5191,15.671827842699999,26.248671625900002,0.0,191,12.394359245499999,46.2274176408,2,53.7725823592,12,8,0.6667,1.5,2,0.33333333333299997,0,18.738586277899998,13.092013317000001,12.6354941552,22.2619686504,6,0,0.0,6,0.378320935175,22,0,0.025806451612900003,0.0302398331595,67.1320735919,46.875,37.7258235919,378.0,62,76.0981,18.4473,4.92708621148,0.743889479277,462,49.096705632299994,0.0,13,2.46153846154,40.625,0.743889479277,0.0,0.0,0,0.0,0.272727272727,1,0.166666666667,1,0.0010752688172,91.6666666667,6,132.16666666700002,0.0,21.875,0.0,0.0,18.75,12.5,0.0,32,29.40625,28.125,0.0,1,4.61916,10.555,18.2171777935,43.5706695005,0,28.6204,0.0,0,22.2201,1823,0,18,2.33793836344,0,0.531349628055,941,5.51647183847,1.9373007438900003,yes
1964,2390,29.146341463400002,6.0975609756099995,9.65601010101,0.0,6.78467688418,0,14,1492,11.768619528599999,25.5892255892,0.0,6,11.125012862,42.7609427609,19,57.2390572391,82,36,0.439,2.2778,2,0.666666666667,0,11.2587390572,40.7925530303,12.474747474700001,16.1756902357,3,1,0.33333333333299997,176,0.397306397306,387,3,0.24573378839600002,0.0872274143302,45.153030303,10.0,30.303030303000003,263.0,39,76.0981,18.4473,42.079490909099995,0.6734006734010001,149,50.1683501684,0.0,8,2.5,35.0,0.3367003367,0.0,0.0,0,0.0,0.45478036175700004,3,1.0,1,0.010238907849799998,93.90243902440001,3,87.6666666667,0.0,0.0,0.0,0.0,40.0,15.0,0.0,20,14.85,55.0,0.0,1,4.61916,10.555,13.677078252000001,41.077441077399996,0,28.6204,0.0,0,22.2201,530,0,57,4.0404040404,0,0.3367003367,297,5.02356902357,1.7845117845099998,yes
1662,1231,87.92857142860001,0.0,8.40350590372,0.0,6.681028705,0,8,1848,11.4063215259,14.713896457799999,0.0,96,11.643491317,46.8664850136,4,53.1335149864,14,11,0.7857,1.2727,2,0.4,0,8.47255313351,56.1075399637,12.6430517711,10.778891916400001,5,1,0.2,82,0.41416893733000004,257,0,0.111420612813,0.0,40.0262488647,13.333333333299999,27.7929155313,137.0,38,76.0981,18.4473,46.8702766576,0.0,180,49.0463215259,0.0,10,3.0,46.6666666667,0.0,0.0,0.0,0,0.0,0.31906614786,0,0.0,1,0.0,100.0,5,56.0,0.0,0.0,0.0,0.0,20.0,3.33333333333,0.0,30,12.2333333333,63.3333333333,0.0,1,4.61916,10.555,10.3484692283,35.6948228883,0,28.6204,0.0,0,22.2201,600,1,57,4.90463215259,0,0.544959128065,367,5.03542234332,1.6348773842,yes
4236,2162,31.794117647100002,25.0,7.77976539589,0.0,6.95040240152,0,4,1621,9.99967741935,14.369501466300001,0.0,136,11.1661818299,43.4017595308,11,56.5982404692,68,27,0.3971,2.5185,2,0.33333333333299997,0,7.412297947210001,66.2144469208,11.906158357799999,11.203800586500002,9,1,0.166666666667,104,0.395894428152,115,4,0.100313479624,0.433392539964,36.5139002933,16.0,22.8739002933,249.0,45,0.0,18.4473,49.4698743695,0.29325513196499997,184,53.958944281499996,0.0,6,4.16666666667,44.0,0.29325513196499997,0.0,0.0,0,0.0,0.904347826087,6,0.666666666667,2,0.0188087774295,75.0,6,42.0,0.5,40.0,0.0,0.0,4.0,0.0,0.0,25,13.64,56.0,0.0,1,0.0,10.555,10.6681158051,39.0029325513,3,0.0,0.0,0,22.2201,511,0,28,5.27859237537,0,0.29325513196499997,341,4.75366568915,1.4985337243399999,yes
782,1536,15.0588235294,24.5098039216,9.7206149036,0.0,4.87320673493,0,2,1491,11.3022772277,14.1914191419,0.0,53,12.8175554803,53.1353135314,3,46.8646864686,102,28,0.2745,3.6429,3,0.5,1,9.4783185687,55.511787389300004,12.7227722772,12.0555150252,6,6,1.0,71,0.399339933993,107,1,0.28,0.357601713062,42.0199756818,10.5263157895,26.072607260700003,66.0,76,76.0981,18.4473,41.908317352800005,0.0,147,48.5148514851,0.0,7,2.7142857142900003,31.5789473684,2.9702970297,0.0,0.0,0,0.0,0.663551401869,0,0.0,1,0.0,75.4901960784,6,14.0,0.0,21.0526315789,0.0,0.0,0.0,5.26315789474,5.26315789474,19,15.947368421099998,68.42105263159999,0.0,1,4.61916,10.555,11.2398262629,35.6435643564,0,28.6204,0.0,0,22.2201,484,0,35,5.610561056109999,0,1.6501650165000001,303,4.92079207921,1.59735973597,yes
1932,1125,22.9591836735,0.0,12.7572840488,0.0,6.505939167459999,0,1,5837,10.312821939600001,15.5007949126,0.0,72,9.842979385269999,31.5580286169,2,68.44197138310001,49,10,0.2041,4.9,4,1.0,0,12.3584578696,50.392609962899996,10.3060413355,16.066984631700002,10,0,0.0,4,0.287758346582,68,1,0.036624203821699994,0.0710059171598,47.3216746158,45.0980392157,22.6550079491,647.0,64,292.0,18.4473,30.4805792263,0.0,813,64.626391097,0.0,12,4.25,54.9019607843,0.0794912559618,0.0,0.0,0,0.0,0.0588235294118,9,0.9,3,0.00716560509554,100.0,4,276.75,1.5,7.8431372549,7.8431372549,0.0,11.7647058824,21.568627450999998,0.0,51,24.6666666667,33.3333333333,0.0,1,0.0,10.555,13.7100832094,54.0540540541,6,152.83333333299998,0.0,0,22.2201,1954,0,25,5.08744038156,0,0.476947535771,1258,4.63990461049,1.5532591414899999,yes
444,1645,42.1794871795,12.8205128205,10.021333333300001,0.0,5.834286185190001,0,3,708,12.8675555556,20.0,0.0,29,12.259581481500001,50.370370370399996,2,49.629629629600004,39,15,0.3846,2.6,3,1.5,0,11.177222222200001,38.9725,13.4444444444,13.4,2,0,0.0,4,0.57037037037,119,0,0.0820895522388,0.014925373134299999,38.6851851852,10.0,25.185185185199998,0.0,30,76.0981,18.4473,40.5154,0.0,59,43.7037037037,0.0,4,2.5,10.0,0.740740740741,0.0,0.0,0,0.0,0.033613445378200005,1,0.5,1,0.007462686567159999,87.1794871795,2,0.0,0.0,30.0,0.0,0.0,20.0,20.0,0.0,10,13.5,60.0,0.0,1,4.61916,10.555,12.0,31.1111111111,0,28.6204,0.0,0,22.2201,246,0,30,2.22222222222,0,0.0,135,5.24444444444,1.82222222222,yes
4368,2136,18.9026548673,43.3628318584,11.0582000318,0.0,6.185026286369999,0,4,3342,12.2126586103,15.558912386700001,0.0,212,11.298393878199999,43.0513595166,2,56.9486404834,113,30,0.2655,3.7667,5,0.833333333333,0,10.1519446653,53.3070122436,11.8429003021,13.1919860073,6,0,0.0,56,0.31873111782499997,75,0,0.046511627906999996,0.161248374512,46.121958976,13.157894736800001,28.7009063444,243.0,38,76.0981,18.4473,36.6878885355,0.15105740181299998,360,54.380664652600004,0.0,10,3.8,18.421052631600002,0.15105740181299998,0.0,0.0,0,0.0,0.7466666666670001,0,0.0,1,0.0,56.6371681416,6,89.6666666667,0.0,7.894736842110001,0.0,0.0,5.26315789474,13.157894736800001,0.0,38,17.421052631600002,42.1052631579,0.0,1,4.61916,10.555,12.017526793599998,39.8791540785,0,28.6204,0.0,0,22.2201,1063,0,37,1.66163141994,0,0.15105740181299998,662,5.0483383685800005,1.60574018127,yes
483,1635,116.785714286,7.1428571428600005,11.3142251407,0.0,5.840466621009999,0,4,1082,13.3852682927,20.9756097561,0.0,359,11.8900196998,47.3170731707,5,52.6829268293,14,8,0.5714,1.75,3,1.0,0,10.9941463415,44.3267917448,14.073170731700001,14.6979362101,3,0,0.0,7,0.434146341463,18,0,0.12807881773399998,0.363636363636,49.4277673546,7.692307692310001,33.6585365854,5.0,45,76.0981,18.4473,35.5360611632,0.0,81,39.512195122,0.0,6,2.16666666667,15.3846153846,1.4634146341499998,0.0,0.0,0,0.0,0.388888888889,0,0.0,1,0.0,92.85714285709999,3,1.6666666666699999,0.0,0.0,0.0,0.0,7.692307692310001,30.7692307692,0.0,13,15.7692307692,53.8461538462,0.0,2,4.61916,10.555,12.9614642112,38.5365853659,0,28.6204,0.0,0,22.2201,355,0,15,2.43902439024,0,1.4634146341499998,205,5.27804878049,1.7317073170700001,yes
4358,3598,17.9004975124,25.373134328400003,14.8678539621,0.0,4.93124231831,0,9,14615,12.2877845736,20.4892966361,0.0,14,11.1836026414,39.6873938158,16,60.3126061842,201,84,0.4179,2.3929,4,0.33333333333299997,0,14.5056808305,37.0448177209,11.753312946,18.5220344439,12,0,0.0,182,0.296296296296,431,6,0.04694996573,0.0020519835841300003,55.105629772700006,38.5964912281,29.289840299,755.0,69,76.0981,18.4473,22.1504794785,0.509683995923,1618,54.97791369350001,1e-06,36,3.16666666667,43.8596491228,0.339789330615,0.0,0.0,1,0.877192982456,0.422273781903,5,0.416666666667,2,0.0017135023989,74.6268656716,12,237.0,0.0,11.4035087719,0.0,0.0,33.3333333333,19.298245614000002,3.50877192982,114,25.815789473699997,26.315789473699997,0.0,1,4.61916,10.555,15.5969921222,48.4879374788,0,28.6204,0.0,0,22.2201,4995,0,55,3.0581039755400004,0,0.4417261298,2943,4.96602106694,1.6972477064200002,yes
213,1706,4.07159904535,51.0739856802,9.544230423039998,0.0,8.243518145469999,0,9,4383,10.7851155116,15.401540154000001,0.0,5,9.44165426743,31.5731573157,5,68.4268426843,419,58,0.1384,7.2241,2,0.5,1,9.0424350435,59.6697191719,10.907590759100001,12.7715251525,7,2,0.5,5,0.276127612761,15,1,0.039592760181,0.0,39.8496049605,12.7272727273,23.3223322332,723.0,46,335.0,18.4473,42.6578147615,0.33003300329999996,551,60.6160616062,0.0,16,3.4375,41.8181818182,0.22002200219999998,0.0,0.0,0,0.0,0.33333333333299997,0,0.0,1,0.0,48.9260143198,4,193.75,0.75,27.2727272727,0.0,0.0,7.27272727273,3.6363636363599996,5.454545454550001,55,16.5272727273,50.9090909091,0.0,1,182.0,10.555,11.7386289751,41.4741474147,3,240.0,0.0,0,22.2201,1401,0,35,3.6303630363,0,0.22002200219999998,909,4.821782178219999,1.54125412541,yes
907,1493,48.1612903226,16.1290322581,11.948873949600001,0.0,5.97915986835,0,4,2860,14.3436190476,20.761904761900002,0.0,186,11.8011252101,46.8571428571,5,53.1428571429,31,16,0.5161,1.9375,7,1.75,0,10.6606302521,46.1336344538,13.457142857100001,14.481232493,9,2,0.5,9,0.373333333333,50,4,0.122840690979,0.0,45.5364145658,11.7647058824,30.0952380952,258.0,39,96.0,18.4473,32.9780487395,0.0,229,43.61904761899999,0.0,12,2.83333333333,29.4117647059,0.190476190476,0.0,0.0,0,0.0,0.18,3,0.33333333333299997,1,0.00575815738964,83.87096774189999,4,95.25,1.25,35.2941176471,0.0,0.0,5.882352941180001,14.7058823529,2.9411764705900003,34,15.4411764706,58.8235294118,0.0,1,28.0,10.555,12.8069603134,36.9523809524,5,46.6,0.0,0,22.2201,900,0,36,2.09523809524,0,0.190476190476,525,5.44761904762,1.7142857142899999,yes
5205,1966,78.64,4.0,12.6734506556,0.0,6.1054029158,0,2,860,13.9850931677,21.7391304348,0.0,19,11.290931745999998,42.8571428571,0,57.1428571429,25,12,0.48,2.0833,3,1.5,0,11.9816977226,41.0218771567,10.7763975155,15.8512077295,2,1,0.5,4,0.39751552795,59,2,0.08176100628930001,0.0185185185185,47.702553485200006,22.2222222222,29.8136645963,0.0,31,76.0981,18.4473,30.280261559699998,0.621118012422,99,61.4906832298,0.0,5,1.8,55.5555555556,1.24223602484,0.0,0.0,0,0.0,0.0677966101695,0,0.0,1,0.0,96.0,2,0.0,0.0,44.4444444444,0.0,0.0,11.1111111111,0.0,0.0,9,17.888888888900002,33.3333333333,0.0,1,4.61916,10.555,13.8012344973,42.2360248447,0,28.6204,0.0,0,22.2201,281,0,35,4.34782608696,0,0.621118012422,161,5.34161490683,1.74534161491,yes
810,3730,10.247252747300001,41.7582417582,8.85623456978,0.0,7.502276009299999,0,4,3469,9.28834862385,12.975098296199999,0.0,8,9.97999301716,34.600262123200004,19,65.3997378768,364,126,0.3462,2.8889,3,0.428571428571,1,9.36273583468,59.540771739499995,10.9174311927,12.2877137371,7,0,0.0,194,0.32372214941,154,20,0.11305518169600001,0.0053547523427,38.4519186808,13.9534883721,20.7077326343,265.0,41,76.0981,18.4473,45.498806638400005,0.0,462,60.5504587156,1e-06,11,3.9090909090900006,37.2093023256,0.262123197903,0.0,0.0,0,0.0,1.2597402597399998,4,0.5714285714289999,1,0.00538358008075,58.24175824180001,7,92.85714285709999,0.0,20.9302325581,0.0,0.0,6.97674418605,13.9534883721,0.0,43,17.7441860465,34.8837209302,0.0,1,4.61916,10.555,11.310822308399999,46.2647444299,0,28.6204,0.0,0,22.2201,1166,0,47,3.01441677588,0,0.524246395806,763,4.54652686763,1.52817824377,yes
5949,1788,49.6666666667,13.8888888889,11.47256691,0.0,5.19931365207,0,6,791,15.5794890511,30.6569343066,0.0,48,13.192693674000001,56.934306569300006,4,43.065693430699994,36,17,0.4722,2.1176,6,1.2,0,12.376368613099999,26.6646015815,12.8832116788,16.8294403893,5,0,0.0,315,0.40875912408799997,94,1,0.33823529411799996,0.170731707317,53.75243309,0.0,42.3357664234,69.0,24,76.0981,18.4473,34.5608710462,0.0,65,47.4452554745,3e-06,4,3.0,25.0,0.0,0.0,0.0,0,0.0,3.35106382979,0,0.0,2,0.0,86.1111111111,5,22.8,0.0,8.333333333330001,0.0,0.0,0.0,0.0,8.333333333330001,12,11.416666666700001,58.3333333333,0.0,1,4.61916,10.555,13.246950766,35.7664233577,0,28.6204,0.0,0,22.2201,273,0,37,2.9197080292,0,0.0,137,5.773722627740001,1.99270072993,yes
4864,2038,37.0545454545,38.1818181818,9.40984848485,0.0,6.04397051919,0,3,1019,12.2399494949,14.1414141414,0.0,134,12.1064725253,49.4949494949,11,50.5050505051,55,23,0.4182,2.3913,4,2.0,0,9.343858585860001,51.5824545455,12.5,10.936565656600001,6,0,0.0,10,0.434343434343,12,1,0.115183246073,0.7350901525660001,40.9777777778,6.666666666669999,27.7777777778,60.0,31,17.0,18.4473,42.9314363636,0.0,99,50.0,0.0,12,1.25,26.6666666667,3.0303030303,0.0,0.0,0,0.0,0.833333333333,0,0.0,0,0.0,61.818181818199996,2,30.0,2.0,13.333333333299999,0.0,0.0,13.333333333299999,6.666666666669999,0.0,15,13.2,73.3333333333,0.0,1,4.0,10.555,10.4833147735,35.8585858586,4,10.5,0.0,0,22.2201,332,0,14,3.0303030303,0,1.0101010101,198,5.146464646459999,1.6767676767700002,yes
750,1547,103.133333333,13.333333333299999,15.1100306748,0.0,3.9735737681,0,1,1965,17.8621165644,34.9693251534,0.0,773,13.5993051534,57.97546012270001,0,42.0245398773,15,7,0.4667,2.1429,5,1.0,0,15.742460122699999,11.229150306700001,13.7883435583,20.507730061300002,5,0,0.0,5,0.463190184049,18,0,0.0679012345679,0.0,62.9257668712,10.0,46.6257668712,172.0,45,76.0981,18.4473,20.433402454,0.306748466258,135,41.4110429448,0.0,4,5.0,25.0,0.306748466258,0.0,0.0,0,0.0,0.277777777778,1,0.2,1,0.00308641975309,86.6666666667,5,59.2,0.0,35.0,0.0,0.0,5.0,10.0,0.0,20,16.3,35.0,0.0,1,4.61916,10.555,16.0766968306,35.5828220859,0,28.6204,0.0,0,22.2201,690,0,14,2.1472392638,0,0.306748466258,326,6.0276073619599995,2.1165644171799998,yes
599,2574,25.74,26.0,7.811154169289999,0.0,8.674420206889998,0,3,2459,9.537448015119999,10.964083175799999,0.0,88,9.32024047469,31.3799621928,5,68.6200378072,100,43,0.43,2.3256,8,2.0,0,7.09357435413,70.3776058076,12.2306238185,10.2634110481,4,0,0.0,17,0.359168241966,24,2,0.05893536121669999,0.0,37.000682629699995,2.77777777778,22.306238185300003,72.0,32,76.0981,18.4473,49.4278395295,0.189035916824,274,51.795841209799995,0.0,11,3.27272727273,36.1111111111,0.945179584121,0.0,0.0,0,0.0,0.708333333333,14,3.5,1,0.0266159695817,74.0,4,32.75,0.0,27.7777777778,0.0,0.0,8.333333333330001,16.6666666667,2.77777777778,36,14.6944444444,58.3333333333,0.0,1,4.61916,10.555,9.952217871539998,42.5330812854,0,28.6204,0.0,0,22.2201,760,0,69,5.8601134215499995,0,1.13421550095,529,4.64839319471,1.43667296786,yes
1023,3721,9.76640419948,40.157480315,12.4382124906,0.0,5.3898886810599995,0,3,9849,10.817232916300002,14.5813282002,0.0,25,11.179774336400001,40.519730510100004,51,59.480269489899996,381,121,0.3176,3.1488,15,2.5,1,11.875590632,51.0443398567,10.8902791145,15.068086835599999,12,0,0.0,678,0.299326275265,290,15,0.0826848249027,0.162866449511,46.9579937975,24.444444444400002,23.8691049086,472.0,60,0.0,18.4473,31.6291200727,0.28873917228100004,1262,60.7314725698,6e-06,26,3.4615384615400004,47.7777777778,0.481231953802,0.0,0.0,0,0.0,2.33793103448,0,0.0,1,0.0,59.842519685,6,238.66666666700002,1.0,31.1111111111,0.0,0.0,2.22222222222,16.6666666667,4.44444444444,90,23.088888888899998,26.6666666667,0.0,1,0.0,10.555,13.049875621099998,44.898941289700005,6,0.0,0.0,0,22.2201,3251,0,29,3.65736284889,0,0.529355149182,2078,4.73965351299,1.56448508181,yes
5708,1847,28.859375,15.625,11.094419811300002,0.0,5.45445073585,0,4,1364,12.705509434000001,18.4905660377,0.0,26,12.1444528302,48.679245283,2,51.320754717,64,27,0.4219,2.3704,4,4.0,0,10.5954127358,48.5984021226,12.5849056604,14.0212264151,3,0,0.0,24,0.445283018868,52,0,0.150793650794,0.0,45.619103773599996,18.75,29.056603773600003,0.0,31,54.0,18.4473,36.475634905700005,0.0,131,49.4339622642,0.0,5,3.2,37.5,0.0,0.0,0.0,0,0.0,0.46153846153800004,0,0.0,0,0.0,84.375,1,0.0,2.0,6.25,0.0,0.0,0.0,12.5,0.0,16,16.5625,43.75,0.0,1,40.0,10.555,12.585144756300002,33.962264150900005,2,47.0,0.0,0,22.2201,443,0,52,3.39622641509,0,0.37735849056599996,265,5.1471698113199995,1.6716981132100002,yes
2569,831,28.655172413800003,13.7931034483,11.8417857143,0.0,5.811545066669999,0,1,3481,11.676115819200001,15.254237288099999,0.0,17,11.2190038095,41.6666666667,1,58.3333333333,29,18,0.6207,1.6111,3,0.6,0,10.399142857100001,56.535203389799996,12.2669491525,14.193123486700001,5,0,0.0,4,0.47598870056500003,47,0,0.07080924855489999,0.131744040151,46.9234866828,20.0,26.6949152542,457.0,59,76.0981,18.4473,33.7830571429,0.141242937853,365,51.553672316400004,0.0,13,2.69230769231,14.2857142857,0.282485875706,0.0,0.0,0,0.0,0.08510638297869999,0,0.0,1,0.0,86.2068965517,5,124.4,0.0,14.2857142857,5.71428571429,0.0,17.1428571429,37.1428571429,0.0,35,20.2285714286,37.1428571429,0.0,1,4.61916,10.555,12.621404708800002,40.395480226,0,28.6204,0.0,0,22.2201,1086,0,13,1.27118644068,0,0.847457627119,708,4.91666666667,1.53389830508,yes
4183,2174,42.6274509804,9.80392156863,13.537445806700001,0.0,5.719702778609999,0,4,2527,10.7933395522,12.5,0.0,32,10.4702234897,35.2611940299,3,64.7388059701,51,24,0.4706,2.125,7,3.5,0,12.2404051173,52.7656467662,10.5130597015,15.2095238095,2,0,0.0,52,0.391791044776,135,0,0.0790960451977,0.014842300556600001,49.2178393746,38.0952380952,23.6940298507,0.0,63,76.0981,18.4473,27.435515280700002,0.5597014925370001,339,63.2462686567,0.0,5,4.2,66.6666666667,0.746268656716,0.0,0.0,0,0.0,0.385185185185,0,0.0,1,0.0,90.1960784314,2,0.0,0.0,23.809523809499996,0.0,0.0,0.0,19.0476190476,0.0,21,25.5238095238,28.5714285714,0.0,1,4.61916,10.555,12.7833678104,42.723880597,0,28.6204,0.0,0,22.2201,812,0,43,3.9179104477599997,0,0.9328358208959999,536,4.71455223881,1.5149253731299999,yes
2664,772,22.705882352899998,0.0,10.3833139535,0.0,7.974055527130001,0,7,1301,12.0406589147,19.7674418605,0.0,153,9.76083488372,33.720930232600004,1,66.2790697674,34,12,0.3529,2.8333,0,0.0,1,9.908052325580002,52.747194767399996,13.6046511628,14.3569767442,2,0,0.0,52,0.36046511627899996,67,0,0.1171875,0.0857142857143,46.7451550388,6.25,30.6201550388,214.0,31,76.0981,18.4473,39.2782906977,0.387596899225,110,42.635658914699995,0.0,4,4.0,50.0,0.0,0.0,0.0,0,0.0,0.776119402985,0,0.0,1,0.0,100.0,2,107.0,0.0,43.75,0.0,0.0,18.75,6.25,0.0,16,16.125,50.0,0.0,1,4.61916,10.555,12.7788036078,39.5348837209,0,28.6204,0.0,0,22.2201,420,0,31,4.26356589147,0,1.16279069767,258,5.04263565891,1.6279069767399998,yes
1089,2500,43.1034482759,12.0689655172,14.542607376900001,0.0,5.174514599609999,0,9,3201,12.707712933800002,17.665615142,0.0,92,11.171939068199999,40.0630914826,2,59.9369085174,58,27,0.4655,2.1481,1,0.33333333333299997,0,13.8720504732,39.0385586023,11.5063091483,16.8200922106,3,0,0.0,24,0.406940063091,23,0,0.053968253968299996,0.0217391304348,52.3025964572,34.6153846154,27.917981072600004,443.0,51,76.0981,18.4473,23.3352251881,0.157728706625,359,56.6246056782,0.0,6,4.33333333333,46.1538461538,0.630914826498,0.0,0.0,0,0.0,1.0434782608700002,0,0.0,1,0.0,87.9310344828,3,190.66666666700002,0.0,15.3846153846,0.0,0.0,26.9230769231,11.538461538499998,3.84615384615,26,24.3846153846,26.9230769231,0.0,1,4.61916,10.555,14.3679712012,42.1135646688,0,28.6204,0.0,0,22.2201,1072,0,15,2.68138801262,0,0.9463722397480001,634,5.04889589905,1.69085173502,yes
1417,1332,88.8,0.0,10.19359375,0.0,7.38998975,0,7,321,11.86703125,20.3125,0.0,103,10.35135,37.5,7,62.5,15,10,0.6667,1.5,2,2.0,0,11.3,42.545,11.796875,14.525,1,1,1.0,6,0.46875,9,0,0.265625,0.0,47.25,25.0,31.25,0.0,31,76.0981,18.4473,40.025375,0.0,35,54.6875,0.0,2,2.0,50.0,1.5625,0.0,0.0,0,0.0,0.666666666667,0,0.0,1,0.0,100.0,1,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,4,16.0,50.0,0.0,1,4.61916,10.555,12.8742088291,46.875,0,28.6204,0.0,0,22.2201,112,0,16,4.6875,0,0.0,64,5.015625,1.75,yes
5408,1922,21.1208791209,29.670329670300003,7.79707002457,0.0,7.1244139656,0,4,707,10.1069594595,10.8108108108,0.0,2,11.025264373499999,42.5675675676,9,57.4324324324,91,36,0.3956,2.5278,3,0.75,0,7.51673218673,65.1353931204,11.5878378378,9.706142506139999,5,0,0.0,8,0.493243243243,31,4,0.324137931034,0.483985765125,33.7248157248,18.1818181818,20.2702702703,37.0,36,35.0,18.4473,49.3861990172,0.0,83,56.081081081099995,0.0,4,2.75,45.4545454545,0.0,0.0,0.0,0,0.0,0.258064516129,3,0.6,1,0.020689655172400002,70.32967032970001,4,9.25,0.25,9.090909090910001,0.0,0.0,9.090909090910001,0.0,0.0,11,13.4545454545,54.5454545455,0.0,1,35.0,10.555,9.60578259076,37.8378378378,1,35.0,0.0,0,22.2201,224,0,47,4.729729729730001,0,0.0,148,4.77702702703,1.5135135135100002,yes
5472,1910,57.878787878800004,9.090909090910001,10.1683333333,0.0,6.32119726667,0,2,214,15.046111111099998,33.3333333333,0.0,67,12.7658422222,55.5555555556,2,44.4444444444,33,18,0.5455,1.8333,0,0.0,0,12.456888888900002,18.577,14.166666666700001,16.2133333333,2,0,0.0,56,0.583333333333,60,0,0.166666666667,0.2,51.644444444399994,0.0,44.4444444444,0.0,16,76.0981,18.4473,39.4318,0.0,14,38.8888888889,1e-06,1,5.0,20.0,0.0,0.0,0.0,0,0.0,0.933333333333,0,0.0,1,0.0,90.9090909091,2,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,5,7.2,80.0,0.0,1,4.61916,10.555,11.485281374200001,33.3333333333,0,28.6204,0.0,0,22.2201,77,0,20,2.77777777778,0,2.77777777778,36,5.94444444444,2.1388888888900004,yes
